295,483087.474101,4208092.149319
296,482090.791274,4208706.775035
298,483968.320871,4216367.624367
299,482759.109871,4211785.816349
301,485544.349752,4208165.426521
302,481967.018363,4207532.577846
303,482031.369485,4207497.248419
306,480277.801532,4209029.827159
307,482340.147536,4208405.249179
310,484613.132924,4208160.289606
313,483254.683520,4207914.851348
316,480634.062900,4209624.729249
317,482049.831118,4208722.014612
319,485412.015762,4212302.835337
320,484399.426497,4216054.470557
322,484353.865276,4211380.929394
323,481310.550088,4207852.270319
325,487555.634613,4206906.003867
327,484343.440361,4215597.521729
328,482775.546119,4207017.447231
332,483272.427870,4211469.258867
333,486488.376128,4208016.392233
334,484391.531578,4215597.922087
335,484901.192550,4210224.673845
336,483268.687534,4206793.665429
337,483391.487602,4207775.832862
339,484780.612498,4216283.891765
342,482496.547698,4206515.635089
345,485005.782128,4208169.838897
346,484962.784025,4208154.349480
347,482941.652141,4207753.329846
349,480012.852309,4210675.777264
350,487355.183481,4206567.208672
351,486542.837114,4207992.949224
352,486703.581245,4207860.140061
353,486515.309791,4208006.250264
354,483594.264958,4208095.889690
355,483608.435462,4207297.583748
357,486987.999358,4206492.200129
359,483155.833519,4207949.996823
360,484578.798766,4212912.538041
361,485249.040072,4211014.704651
362,483456.378399,4207973.103362
363,488380.355392,4219160.346330
364,481402.477958,4209318.860597
366,488221.323068,4206197.125364
368,487019.858110,4206846.499777
369,487048.763433,4206837.717731
372,484671.771267,4216436.647855
373,484763.040158,4216344.593529
375,482464.189849,4206333.664336
377,486643.833351,4207918.131281
378,486239.820302,4207029.197857
379,481651.636256,4207973.612737
381,482469.105429,4206395.692852
384,482491.855225,4207050.266637
385,485142.076690,4208195.879670
386,487152.034657,4206289.370536
387,482121.623865,4208061.852138
390,484491.955783,4216490.838740
392,484505.405469,4216149.487530
393,483918.173117,4208501.344835
394,483391.553630,4213949.237298
395,483372.929503,4213930.159995
396,483400.053098,4206684.504184
397,482599.682894,4207534.805899
398,483375.784566,4208146.625993
399,482331.904139,4215159.071957
400,482047.441600,4206937.823120
401,482088.764238,4206948.838701
402,483534.295251,4211382.436289
403,483311.224612,4213481.127157
404,483323.906584,4213529.145691
405,484855.202558,4210424.936110
407,486443.956573,4218131.159860
408,486023.666760,4209539.617411
409,485089.949352,4211212.999238
411,484392.035551,4216275.143062
412,487301.269763,4219263.734369
415,482385.456544,4208048.890258
416,482906.227794,4207059.397371
417,487437.557419,4206379.135773
421,485083.616902,4211185.344603
424,486434.480291,4207892.361132
425,488820.606706,4206034.020501
426,483527.755199,4207474.085007
427,484280.238933,4216806.200044
428,485125.977857,4206518.908240
430,484491.146044,4215970.483608
431,485252.357121,4210974.323760
435,483496.969749,4207532.010148
437,483573.975971,4207060.716599
439,485246.035242,4207956.553534
440,483336.753180,4211666.097521
441,484909.214378,4209434.529430
443,483974.761922,4208648.240945
445,485351.500314,4210333.903659
447,483894.633987,4208972.986720
449,485580.690146,4207785.487557
450,483002.160889,4211630.332153
451,485738.586000,4211811.534529
452,487226.998339,4206691.688215
453,487019.667699,4218004.605821
456,482395.780789,4213952.116113
459,483319.067398,4208466.754073
461,484804.191358,4212645.599990
463,487658.079267,4206337.217747
464,486299.560644,4206921.279824
465,482055.965820,4208766.078872
468,481899.415048,4207387.006472
469,480092.042105,4207087.593985
470,482710.674122,4211793.969407
472,482796.609126,4207475.065418
474,484245.974416,4212941.872370
475,485754.080742,4210738.749079
476,483643.421983,4207845.191312
479,486118.462061,4206957.093282
480,486119.772265,4206990.226601
482,480299.954992,4209014.222659
488,483365.321531,4208261.813139
490,484950.085993,4207211.684536
494,487079.356217,4206068.128757
496,482832.702451,4206998.025230
498,487437.124482,4218948.148710
500,485705.990871,4211312.618255
501,480872.237854,4209475.227810
502,480695.545247,4209541.441210
504,482074.746124,4208618.427860
505,484695.959179,4212680.261080
506,484156.060472,4213034.183707
509,485781.856721,4210796.092996
510,485024.701893,4206415.132912
513,488593.112795,4217229.919822
518,487609.739267,4206819.362120
519,480646.438915,4206943.006433
521,484058.578622,4216327.627589
522,482860.511472,4207171.718057
523,482917.546123,4210644.961027
524,485058.109744,4210591.595893
525,481962.202573,4207582.424806
526,483545.857866,4207495.883538
528,485186.914342,4208290.124881
529,485058.196308,4208181.469798
531,483103.742353,4207697.012666
536,482594.520089,4208416.095705
537,482421.802830,4206378.526251
538,483942.330579,4208531.101293
540,484967.434259,4210483.450717
542,483984.868465,4207748.891365
543,483291.656755,4211535.397032
544,480878.037570,4206719.229578
551,482887.470221,4210596.482145
552,486604.876865,4208309.539372
553,481602.326529,4207297.617285
554,482575.349304,4207062.702506
555,482588.885641,4207139.713232
559,482903.761885,4207646.225212
561,482058.884609,4208930.565920
562,482017.250308,4208966.807689
565,488643.738861,4218689.296240
571,486773.087241,4207716.339102
573,484463.628250,4216017.760890
574,485033.483145,4211248.671979
575,484099.747987,4208997.791810
576,483352.430290,4206065.824515
577,487363.140895,4206400.033909
578,480355.932060,4209930.242876
579,482859.267324,4208418.112947
580,482870.884418,4208366.742729
582,485735.451687,4211241.750930
584,482883.501596,4207313.431638
585,482832.938924,4207384.903571
586,484157.734753,4213956.161687
587,487655.169459,4206744.886715
590,483186.977794,4208692.675791
593,483278.214726,4211832.662711
595,481467.906433,4208129.723222
597,486834.974027,4218151.419638
600,485200.444835,4208181.186097
601,483142.685511,4208347.977951
605,487367.526492,4206290.803514
608,484862.860568,4210483.053996
610,483394.360936,4206663.636325
611,482490.292455,4207020.980827
612,483261.375508,4208063.991465
613,486530.240017,4218171.055135
614,486614.188944,4218205.610935
616,482218.943958,4208096.095261
619,484404.149265,4215829.780905
620,481368.755299,4208200.700062
622,482995.592332,4213990.008821
623,482816.069384,4211792.759128
624,484481.700730,4216463.974647
630,482197.390554,4206140.029696
635,483963.514706,4214883.432478
637,484540.342672,4216583.738585
639,483794.662273,4215206.151226
640,483862.780054,4215325.893098
641,481494.287154,4207243.172990
644,482177.648556,4207920.494905
647,480448.801046,4206525.404818
648,483372.940474,4208061.757701
650,481783.827253,4208072.982211
653,482438.348085,4206479.866239
654,482423.926624,4206459.513917
657,482899.176346,4208502.192370
658,484855.527947,4210398.290178
660,483196.688404,4206768.227334
662,483176.163500,4212865.932795
663,486658.972714,4208366.331270
664,482489.596410,4206990.689896
665,482495.157497,4206955.637907
666,482534.556738,4207059.368292
667,483463.722420,4206817.119751
670,483220.528072,4207719.559347
672,481342.982490,4206230.023568
675,485272.725568,4207937.364165
676,483946.887430,4211788.334282
678,485592.380684,4208818.130708
679,486487.845391,4207985.113265
681,483069.117068,4208776.352249
683,482194.509955,4208740.337637
685,483537.334642,4207722.931382
687,484078.014960,4209020.162669
688,486248.450395,4207062.552141
706,483360.934893,4206930.279629
708,486942.266465,4218347.355103
711,485164.543671,4207031.065301
712,483096.711151,4207560.774583
713,487341.492856,4209036.830044
714,484216.292581,4207058.064120
716,484243.156429,4209267.417684
718,482602.673885,4208010.980446
721,482769.000621,4210456.809487
723,481398.971812,4206890.421373
725,486253.114286,4220979.242857
726,480045.600322,4209757.889610
727,488481.565962,4217200.658674
728,484749.435017,4216873.306421
731,483266.456471,4208501.416487
732,486449.014191,4207917.089529
733,487441.191014,4218794.600498
737,481809.707899,4208077.855015
740,485053.571397,4207408.097542
741,485502.624421,4212340.177300
742,485507.303175,4207880.300927
744,483323.633500,4211532.399033
745,481676.544792,4208941.065675
746,481420.743930,4206928.824242
747,485343.794854,4208001.243433
750,484042.540392,4215422.615377
751,482372.093026,4207745.990347
753,485572.951727,4212464.377862
754,481719.881373,4207364.363103
755,484192.363524,4208897.182281
757,482791.400072,4208463.033674
758,483582.963814,4208032.437247
759,483048.519291,4207582.629694
761,480216.842971,4210008.941551
762,483284.616887,4207743.168480
763,483505.719303,4207969.940461
768,483124.097447,4216394.216256
770,481814.454929,4209112.721490
771,481799.306813,4209172.921557
776,481866.208117,4206745.551450
777,484501.108754,4207657.701765
784,487285.752857,4220663.190571
785,484886.517202,4209413.005806
789,483369.391754,4207720.770548
791,484274.795188,4216293.879583
792,486251.818529,4217408.257836
793,486242.259913,4217353.406952
794,484475.936429,4211466.623860
795,484681.390340,4208509.502740
801,484017.015488,4211619.387858
802,483300.542307,4208162.449784
803,487305.550055,4209247.302171
806,487205.140559,4206491.447670
807,485210.371316,4208311.536691
810,483224.997788,4207500.487937
811,483418.180669,4211504.874177
812,484613.510073,4217020.343528
813,485485.878075,4212061.971651
814,483153.111388,4211883.111359
815,483078.818011,4212130.696791
817,485773.099537,4211770.965501
818,487079.322349,4206827.702437
819,483481.438534,4211483.691435
823,483264.220237,4208532.231365
824,482362.050100,4208053.056363
825,484400.367000,4206055.277716
826,484754.373143,4212663.797054
829,487628.621883,4206392.829666
831,487112.402209,4206390.450991
832,486209.675785,4206938.100386
833,481738.818914,4212121.351277
838,480492.085606,4212588.779962
839,483923.192115,4216375.163585
842,482796.886508,4207433.766218
843,483686.589048,4211407.942257
845,483592.745787,4207833.192104
849,483334.811637,4207958.482563
850,484618.968411,4212778.501527
851,482859.920004,4208317.305590
852,483266.267072,4207480.199730
855,485683.647302,4216997.224727
857,484556.284554,4216611.847185
858,482151.514629,4207934.199455
859,482119.469253,4207948.030905
860,481981.282475,4208023.706204
861,482290.900711,4208452.073754
862,482471.476572,4208403.179192
865,484894.137715,4207237.569475
867,483119.701193,4211919.212433
869,484355.815128,4216253.952044
870,486987.547467,4218060.355008
872,482760.885320,4207706.291920
873,485985.971431,4208435.866833
874,485763.499389,4206792.448168
879,481314.832705,4208242.909621
883,480715.625819,4209544.507865
889,483691.183917,4207856.687447
890,485894.507101,4208488.771214
891,482716.555869,4207113.648146
892,483332.622755,4208542.278856
893,485788.982145,4210992.535115
895,481340.643913,4207886.556792
896,481290.047010,4207759.872434
899,484533.257225,4206069.928184
900,482982.294761,4213926.770616
905,483347.117533,4206819.037524
909,483649.204739,4208090.906506
912,484468.743502,4212333.177009
913,482440.116926,4206238.484757
914,482405.144126,4206222.734806
915,482492.145566,4206255.638182
916,487534.873001,4220171.558677
917,487502.634745,4220117.306283
919,482848.281843,4207104.000441
921,484908.054124,4210192.899237
922,484876.872728,4210101.839016
923,485584.443076,4217524.861048
926,486396.263193,4212272.452064
928,486958.969076,4212489.840218
929,484324.153059,4215589.173350
930,487331.139781,4206678.067385
931,486037.032049,4208468.188751
934,483387.666921,4213817.371247
940,482713.251650,4207045.129436
942,482892.930281,4207616.692206
943,483134.138457,4207779.765357
944,482838.605697,4207037.214214
945,488568.795991,4218822.570187
946,488574.792394,4218801.323869
948,484090.855402,4215283.458256
949,483140.483867,4212668.605153
954,482511.139562,4208403.789836
955,482390.914532,4206363.923819
960,484304.519498,4215921.724138
961,486513.543331,4208057.753290
962,484440.521410,4215671.755806
963,483244.894298,4206785.186319
964,480764.215167,4206664.761143
965,483112.729103,4216319.089339
967,483258.899223,4213075.326486
971,485718.377074,4210693.871416
975,484037.210599,4209454.915511
976,483979.193790,4209274.215777
977,482756.756295,4207023.647921
979,487592.342118,4207719.183444
980,487366.540368,4211871.256564
981,487347.131125,4211844.182092
986,482998.774499,4208323.869697
987,483070.863583,4208350.512391
989,483274.049269,4207533.804004
991,484940.241267,4209951.323879
993,486194.719774,4217256.837882
995,482924.009633,4207705.367326
997,485205.033699,4206736.786598
998,484128.902523,4213769.670569
1001,482245.829251,4208490.599100
1003,484669.919910,4213176.410031
1006,483573.416918,4207706.698079
1012,488489.417761,4219029.337574
1013,485010.520542,4208086.627124
1014,486733.964052,4207806.947835
1016,488887.871258,4206012.041078
1017,488944.114725,4206007.197954
1018,480200.525173,4212179.691571
1019,480150.588602,4212229.191158
1023,484837.283963,4212632.238447
1024,488169.007560,4206209.101887
1027,482966.193387,4206960.780831
1028,484190.454441,4208913.956724
1029,480312.732979,4206797.370383
1031,485604.023756,4212052.401167
1033,486979.533011,4206438.842601
1035,481995.138451,4207995.803487
1038,487463.991923,4220403.900555
1039,483438.416078,4207925.521348
1040,483410.853755,4207834.231674
1041,485782.621126,4211077.922442
1042,487530.676549,4221202.820090
1043,487380.198078,4212130.478872
1044,485236.488951,4211028.546300
1045,485189.242578,4206767.028267
1046,488194.571356,4206203.349275
1047,487275.177647,4209296.977517
1049,483943.664481,4208701.246106
1050,487655.793392,4206760.201062
1051,487651.072349,4206605.568553
1054,485472.437186,4212214.266240
1056,484271.480938,4216386.217287
1058,483533.855758,4211460.734524
1059,480262.528629,4209409.900667
1060,480224.754777,4209456.612160
1061,485776.745162,4211152.939103
1063,480139.434862,4212813.944689
1067,483325.596783,4211795.391278
1068,483380.336698,4213739.943701
1069,488435.052319,4219161.292189
1072,487425.318325,4212714.401168
1074,487509.018409,4220338.960783
1075,483475.854857,4208019.563168
1076,486119.803005,4207032.525750
1080,485993.953746,4217786.830037
1081,484521.741770,4216508.579555
1086,481309.838242,4212682.800245
1087,488113.782025,4218434.090653
1089,486693.162513,4207829.240788
1090,486305.296613,4207009.869510
1091,481735.319185,4207869.481880
1093,484354.060803,4214607.074683
1102,484161.661260,4214207.915285
1107,486365.196221,4218082.633557
1108,488897.497373,4206094.657836
1111,487163.246869,4206348.289503
1112,483031.028907,4210972.934447
1116,482559.402739,4210217.315945
1117,482616.082323,4210325.415598
1119,481969.680958,4212177.731413
1121,481351.554844,4208109.879769
1122,486475.223628,4212376.793287
1123,484074.219556,4209125.455730
1128,482439.551527,4208785.700472
1131,481575.886315,4207243.161619
1132,487432.963785,4206886.321016
1139,480154.665938,4206060.205812
1140,483992.366993,4213757.509726
1145,483663.947819,4209307.885951
1146,483681.114423,4209343.942716
1147,483997.129243,4216710.244713
1149,483506.926537,4216821.225171
1150,483471.459731,4216790.074071
1153,483812.538244,4215249.516604
1156,483390.643888,4214026.315530
1159,482161.206423,4207889.763719
1166,487891.394140,4218607.624722
1168,482041.027991,4206231.557185
1169,482076.198752,4206246.912549
1172,480526.787166,4206609.427207
1175,482337.277409,4207001.446218
1176,480166.817888,4209939.063125
1179,481998.571710,4206896.396707
1181,484127.947333,4207283.565641
1184,481428.258258,4208207.605074
1185,484002.708496,4215150.994188
1187,486349.445514,4211249.682781
1189,486641.310422,4208334.945556
1190,485752.947104,4211328.066509
1191,482454.344399,4207040.004646
1192,484816.774501,4209833.763991
1193,484455.009549,4209469.827353
1197,483474.257831,4206852.844032
1199,483180.124688,4207718.207018
1201,485492.139211,4208707.423744
1205,484939.267847,4210452.825625
1206,482106.796587,4208882.383387
1209,485451.859728,4208943.201625
1210,485729.192596,4211254.944342
1213,484453.621956,4209834.660984
1215,483515.300215,4211350.868561
1217,485422.385551,4217418.441572
1218,484097.223759,4208738.417354
1219,484639.176509,4209656.246146
1222,484053.771499,4207055.562705
1226,484620.112656,4216463.234679
1228,483754.667133,4208299.068291
1229,480124.523195,4206148.842874
1233,484869.043103,4206052.507530
1236,483779.310713,4207202.596893
1238,483417.752944,4208624.526830
1239,484657.867931,4207568.120793
1241,484926.151188,4207250.812236
1245,486626.573748,4206886.108150
1247,484091.144369,4210241.824509
1249,487947.860978,4218467.586763
1250,483412.857862,4215364.914357
1251,487273.385803,4209062.552173
1256,482194.217837,4212097.632166
1262,483965.524331,4208883.468885
1263,484947.306902,4210014.650679
1266,483395.008903,4206357.928955
1267,485559.010750,4212118.732962
1271,488650.738107,4218399.875094
1272,487103.186902,4211439.810625
1273,484591.238043,4207584.907346
1278,482549.330001,4207771.484222
1280,487023.122643,4206244.381930
1282,487877.683986,4218620.956294
1287,484215.753458,4214233.822559
1288,484512.395800,4209528.348758
1290,481161.323965,4206396.424293
1291,485207.388826,4207047.573019
1293,482973.452478,4210762.053216
1294,487379.798547,4212601.547230
1296,481316.971171,4212416.127286
1300,483733.980569,4213591.664212
1303,487369.949916,4218803.794681
1305,486044.727001,4217106.658351
1307,487529.469528,4206395.444611
1312,487065.377948,4217968.709509
1318,484185.257562,4215706.118163
1319,483313.486642,4207909.405911
1321,482330.583046,4206998.999897
1328,486610.893086,4207022.080412
1329,484106.329364,4207955.841900
1330,485578.269394,4208654.658967
1331,482476.167276,4212681.628066
1332,484942.186424,4207078.499684
1333,482260.792249,4207883.873442
1334,488431.799205,4211086.892213
1335,485060.732633,4206584.030326
1340,482598.925332,4207478.578065
1343,484942.188163,4209596.959534
1344,484257.425618,4206129.305781
1346,482752.989320,4208010.791953
1349,480693.692410,4213127.960416
1350,487146.443473,4206481.432896
1352,482866.671487,4208237.379549
1353,485034.654399,4206797.857075
1355,486748.519052,4212533.388121
1357,484354.713888,4209369.575450
1358,482494.956702,4206913.259361
1361,482002.188942,4207402.425215
1363,484210.867379,4213236.033620
1366,481920.719073,4209295.223726
1368,481397.464115,4208522.063115
1371,483288.109020,4211506.579466
1372,490956.875515,4208460.537618
1373,481767.847616,4216319.225928
1374,484466.465058,4216419.121957
1375,486329.213514,4218052.213242
1378,488438.312218,4217178.587676
1381,484799.249805,4216864.489088
1383,485838.614034,4212342.795362
1384,480226.900479,4212710.034476
1386,484117.576003,4209161.522131
1387,484737.766131,4206245.902185
1388,483245.859307,4208566.602602
1389,484139.812065,4216804.582481
1390,484046.585235,4216834.439784
1393,487398.965283,4218829.715127
1394,488784.104794,4206047.793377
1395,481245.416329,4212244.227563
1396,485300.586510,4207644.500068
1398,484454.406098,4208270.772477
1401,483679.875009,4207208.131490
1402,483656.647098,4207176.603635
1408,485071.750111,4207384.805889
1410,484209.726567,4211679.228815
1411,484218.542641,4211643.068489
1414,480328.810636,4209939.855475
1417,485096.249671,4206542.396182
1418,481972.494881,4212863.582616
1419,484197.361678,4217462.421260
1420,486788.449354,4208412.486865
1421,480848.065320,4206618.302444
1424,483676.887197,4206943.709550
1426,485746.106002,4208735.126260
1427,480222.790238,4206786.982440
1428,483929.350369,4208999.009986
1431,481061.867147,4206878.195686
1432,484539.474754,4207633.464983
1433,481860.793780,4208849.975369
1436,481794.386894,4207341.598482
1439,484178.567464,4208870.396261
1440,484149.054731,4208827.240839
1441,484964.849922,4209625.014310
1442,483761.088324,4208834.404408
1445,483335.708459,4208255.417761
1446,483541.602260,4208041.730557
1449,480194.640006,4209972.694665
1453,485169.964322,4218072.029670
1456,482402.605778,4215861.653947
1460,487527.123504,4207336.236559
1461,481841.712077,4215986.491681
1463,481791.163578,4209125.764247
1464,481759.597490,4209146.551127
1465,481862.638514,4209079.346342
1467,487430.081320,4218995.355736
1468,487430.768680,4219029.542821
1470,482937.019457,4208576.301517
1472,483194.140279,4211387.742179
1473,481014.129116,4211328.991258
1474,487230.798834,4209069.408145
1476,481783.737372,4206766.384996
1477,484620.584809,4209833.412964
1478,482850.486889,4206977.144754
1482,480250.996286,4212121.980628
1483,485137.552737,4206800.727129
1484,485099.827670,4206828.638551
1485,484129.566696,4208795.865638
1490,482370.347393,4206208.324323
1494,483830.502988,4215285.286503
1495,482502.046298,4207792.087257
1496,486049.466633,4211555.120031
1497,484382.113181,4208330.051362
1502,485588.053214,4212068.695255
1506,482797.427778,4207662.251111
1507,485181.726795,4208703.834449
1508,483836.585749,4208778.953784
1509,483352.278251,4211720.868130
1512,484669.118185,4209686.216620
1516,484416.449323,4217354.644677
1517,486701.835716,4218231.406662
1518,484341.601310,4216313.783006
1522,485521.182407,4218404.155441
1523,484439.253743,4211485.349895
1528,485885.595221,4209380.058824
1531,485308.453722,4210295.122309
1534,485920.877521,4209691.564192
1535,485898.861734,4209666.967530
1539,484066.783628,4211607.882943
1540,484682.335314,4206668.116102
1541,483329.156120,4208165.203480
1543,481202.868516,4206370.012878
1547,486176.050793,4208731.436275
1548,486247.413409,4208709.578819
1549,482030.416565,4206022.423719
1551,483485.572321,4207368.269850
1554,485324.076597,4208297.481027
1555,485217.301790,4207097.794211
1556,485233.130723,4207013.352995
1557,480296.217645,4212047.450883
1561,482555.900167,4207913.535918
1562,483561.914927,4207987.746634
1565,485163.122266,4208044.609145
1566,483285.946416,4207609.921614
1569,483309.862029,4211582.334521
1570,484981.424305,4206678.581609
1571,484349.824410,4217332.402640
1572,484930.368368,4207579.620968
1573,480721.662804,4212798.199013
1574,480758.938981,4212788.410628
1578,487635.703531,4207292.761714
1579,485431.570035,4212046.715182
1580,482174.894364,4207847.414694
1581,483077.789496,4212100.984511
1582,483072.644139,4212025.247779
1583,488399.450184,4217188.892261
1584,481694.090833,4211106.549052
1585,483092.660056,4211599.452221
1587,486801.968052,4206573.373609
1589,480029.972624,4209568.461483
1590,486417.531767,4206905.153290
1594,485392.728410,4208187.182960
1596,482362.733099,4213951.826343
1598,485916.988874,4206750.112986
1599,484089.990778,4215370.903442
1600,484233.992808,4206979.733586
1605,482309.720013,4207559.099635
1607,482412.621730,4208012.048925
1608,481379.869274,4211269.360696
1611,487534.552019,4206425.035836
1612,487789.222406,4206305.586431
1613,480046.604395,4212858.870280
1614,482137.531022,4208685.310667
1615,481675.422932,4212116.454054
1616,483032.912282,4207599.470151
1617,483114.825364,4207552.595929
1618,483072.561185,4206366.998453
1621,486050.697897,4217695.364309
1622,482329.626032,4215226.316175
1624,486590.572090,4209467.610810
1625,481028.390042,4211681.543751
1626,481586.454074,4215724.949591
1627,480133.811628,4207089.908226
1628,482018.322943,4215772.273535
1629,482737.606736,4211771.239535
1630,482617.566010,4208066.768907
1634,483536.537440,4211317.618772
1635,483547.312140,4211291.406653
1637,484302.190349,4212937.202099
1638,485804.009076,4210685.465443
1639,484168.490815,4207970.679317
1641,483615.445124,4211430.539492
1642,483730.243791,4211396.484376
1643,482147.931579,4207385.512161
1646,486171.631266,4207057.925022
1649,481762.173381,4207829.714069
1650,481833.933465,4207711.519046
1651,482271.405647,4207491.869557
1652,482473.887093,4207962.368168
1654,482932.192716,4208358.390199
1659,483156.984181,4206371.885260
1661,486910.661379,4211243.131709
1667,488079.004737,4206229.912980
1670,484468.705717,4216672.680414
