161,2017,17097,0
162,17097,17098,0
163,17098,17099,0
164,17099,17100,0
165,17100,17101,0
166,17101,17102,0
167,17102,17103,0
168,17103,17104,0
169,17104,17105,0
170,17105,17106,0
171,17106,17107,0
172,17107,552,0
173,2021,6417,0
174,2031,3239,0
175,2052,15936,1
176,15936,1876,1
177,2055,15937,1
178,15937,1705,1
179,2063,17108,1
180,17108,17109,1
181,17109,1226,1
182,2091,15938,0
183,15938,2849,0
184,2099,1482,1
185,2283,15939,0
186,15939,4694,0
187,2284,15940,1
188,15940,998,1
189,2350,4781,0
190,2363,17110,0
191,17110,17111,0
192,17111,3844,0
193,2440,2639,1
194,2452,2885,1
195,2454,3584,0
196,2463,3118,0
197,2505,4979,1
198,2521,4918,1
199,2527,15941,0
200,15941,3988,0
201,2529,15942,1
202,15942,2438,1
203,2531,4692,1
204,2532,3079,0
205,2541,3185,1
206,2587,17112,0
207,17112,17113,0
208,17113,17114,0
209,17114,17115,0
210,17115,17116,0
211,17116,17117,0
212,17117,17118,0
213,17118,1624,0
214,2592,17119,1
215,17119,17120,1
216,17120,17121,1
217,17121,4029,1
218,2607,1949,0
219,2613,17122,0
220,17122,17123,0
221,17123,17124,0
222,17124,17125,0
223,17125,17126,0
224,17126,17127,0
225,17127,17128,0
226,17128,17129,0
227,17129,17130,0
228,17130,17131,0
229,17131,17132,0
230,17132,2758,0
231,2638,17133,0
232,17133,17134,0
233,17134,2042,0
234,2640,15943,0
235,15943,3094,0
236,2658,15944,1
237,15944,3270,1
238,2708,17135,0
239,17135,17136,0
240,17136,17137,0
241,17137,17138,0
242,17138,3577,0
243,2715,3976,0
244,2735,15945,1
245,15945,2864,1
246,2746,1035,1
247,2748,15946,1
248,15946,279,1
249,2758,17139,0
250,17139,17140,0
251,17140,3093,0
252,2766,15947,1
253,15947,3119,1
254,2799,15948,1
255,15948,3621,1
256,2826,15949,0
257,15949,4792,0
258,2849,15950,1
259,15950,889,1
260,2852,4418,0
261,2864,15951,1
262,15951,838,1
263,2876,17141,0
264,17141,17142,0
265,17142,17143,0
266,17143,1238,0
267,2879,17144,0
268,17144,17145,0
269,17145,17146,0
270,17146,17147,0
271,17147,2574,0
272,2905,17148,0
273,17148,17149,0
274,17149,17150,0
275,17150,3423,0
276,2907,15952,0
277,15952,4789,0
278,2942,15953,0
279,15953,3272,0
280,2961,17151,0
281,17151,17152,0
282,17152,17153,0
283,17153,17154,0
284,17154,17155,0
285,17155,17156,0
286,17156,2463,0
287,2989,15954,0
288,15954,4944,0
289,3006,17157,0
290,17157,17158,0
291,17158,17159,0
292,17159,1294,0
293,3024,17160,0
294,17160,17161,0
295,17161,17162,0
296,17162,3165,0
297,3027,17163,1
298,17163,17164,1
299,17164,17165,1
300,17165,17166,1
301,17166,3653,1
302,3037,15955,0
303,15955,1767,0
304,3068,15956,1
305,15956,3168,1
306,3077,4492,0
307,3093,15957,0
308,15957,2823,0
309,3102,17167,0
310,17167,17168,0
311,17168,3568,0
312,3112,15958,0
313,15958,3256,0
314,3118,1427,1
315,3119,3876,1
316,3131,3535,1
317,3165,15959,1
318,15959,2667,1
319,3184,4170,1
320,3192,17169,1
321,17169,17170,1
322,17170,3779,1
323,3219,17171,0
324,17171,17172,0
325,17172,17173,0
326,17173,17174,0
327,17174,17175,0
328,17175,17176,0
329,17176,17177,0
330,17177,2056,0
331,3226,15960,0
332,15960,3175,0
333,3232,17178,1
334,17178,17179,1
335,17179,2699,1
336,3244,2264,1
337,3257,15961,1
338,15961,2505,1
339,3266,15962,0
340,15962,3512,0
341,3303,3369,0
342,3305,15963,0
343,15963,2496,0
344,3323,15964,1
345,15964,2603,1
346,3330,15965,1
347,15965,3390,1
348,3335,17180,0
349,17180,17181,0
350,17181,4966,0
351,3356,17182,0
352,17182,17183,0
353,17183,4407,0
354,3390,17184,1
355,17184,17185,1
356,17185,4228,1
357,3423,3702,1
358,3476,2737,1
359,3480,17186,1
360,17186,17187,1
361,17187,3926,1
362,3481,3773,1
363,3502,17188,1
364,17188,17189,1
365,17189,4437,1
366,3528,17190,1
367,17190,17191,1
368,17191,1694,1
369,3545,17192,0
370,17192,17193,0
371,17193,17194,0
372,17194,17195,0
373,17195,17196,0
374,17196,17197,0
375,17197,3356,0
376,3568,17198,0
377,17198,17199,0
378,17199,17200,0
379,17200,17201,0
380,17201,17202,0
381,17202,4829,0
382,3577,17203,0
383,17203,17204,0
384,17204,17205,0
385,17205,17206,0
386,17206,17207,0
387,17207,17208,0
388,17208,17209,0
389,17209,17210,0
390,17210,17211,0
391,17211,17212,0
392,17212,17213,0
393,17213,2907,0
394,3619,3289,1
395,3625,3363,0
396,3641,1659,1
397,3653,3307,1
398,3665,17214,0
399,17214,17215,0
400,17215,1287,0
401,3699,1233,1
402,3702,4611,1
403,3707,17216,0
404,17216,17217,0
405,17217,17218,0
406,17218,17219,0
407,17219,17220,0
408,17220,4233,0
409,3742,15966,1
410,15966,2099,1
411,3751,15967,1
412,15967,3615,1
413,3759,17221,0
414,17221,17222,0
415,17222,17223,0
416,17223,3746,0
417,3761,4030,1
418,3764,17224,1
419,17224,17225,1
420,17225,17226,1
421,17226,2541,1
422,3772,15968,1
423,15968,2527,1
424,3786,3408,1
425,3795,1886,1
426,3802,15969,1
427,15969,2735,1
428,3805,17227,0
429,17227,17228,0
430,17228,17229,0
431,17229,17230,0
432,17230,4338,0
433,3823,4091,1
434,3827,15970,0
435,15970,1453,0
436,3830,17231,1
437,17231,17232,1
438,17232,17233,1
439,17233,17234,1
440,17234,2094,1
441,3830,17235,1
442,17235,17236,1
443,17236,4298,1
444,3833,15971,1
445,15971,4599,1
446,3837,15972,0
447,15972,3102,0
448,3845,17237,0
449,17237,17238,0
450,17238,17239,0
451,17239,17240,0
452,17240,17241,0
453,17241,17242,0
454,17242,17243,0
455,17243,17244,0
456,17244,17245,0
457,17245,17246,0
458,17246,17247,0
459,17247,17248,0
460,17248,3408,0
461,3886,4696,0
462,3888,2076,1
463,3923,17249,1
464,17249,17250,1
465,17250,3554,1
466,3933,15973,1
467,15973,1441,1
468,3962,3449,0
469,3963,3619,0
470,3991,17251,0
471,17251,17252,0
472,17252,4425,0
473,3999,4127,1
474,4003,17253,1
475,17253,17254,1
476,17254,1973,1
477,4012,2592,1
478,4015,17255,0
479,17255,17256,0
480,17256,17257,0
481,17257,2127,0
482,4029,15974,1
483,15974,4087,1
484,4030,4174,1
485,4036,3340,0
486,4041,17258,0
487,17258,17259,0
488,17259,17260,0
489,17260,17261,0
490,17261,3215,0
491,4042,17262,1
492,17262,17263,1
493,17263,17264,1
494,17264,1608,1
495,4045,4165,0
496,4048,15975,1
497,15975,1408,1
498,4069,3619,0
499,4072,15976,1
500,15976,2960,1
501,4079,17265,0
502,17265,17266,0
503,17266,2587,0
504,4080,17267,0
505,17267,17268,0
506,17268,4001,0
507,4087,2561,1
508,4118,4153,0
509,4146,15977,1
510,15977,2638,1
511,4156,1229,1
512,4161,3913,1
513,4168,1473,1
514,4173,17269,1
515,17269,17270,1
516,17270,17271,1
517,17271,1534,1
518,4174,3933,0
519,4188,3494,0
520,4191,3641,1
521,4211,15978,0
522,15978,2700,0
523,4228,17272,0
524,17272,17273,0
525,17273,17274,0
526,17274,17275,0
527,17275,17276,0
528,17276,1300,0
529,4235,15979,0
530,15979,4983,0
531,4237,15980,1
532,15980,3827,1
533,4296,15981,1
534,15981,768,1
535,4312,15982,1
536,15982,3785,1
537,4342,17277,0
538,17277,17278,0
539,17278,741,0
540,4359,15983,0
541,15983,1418,0
542,4405,3938,0
543,4418,2884,1
544,4479,3257,1
545,4526,17279,0
546,17279,17280,0
547,17280,17281,0
548,17281,17282,0
549,17282,17283,0
550,17283,3180,0
551,4553,4766,1
552,4564,2658,1
553,4590,15984,1
554,15984,3217,1
555,4619,1540,1
556,4666,1600,1
557,4733,2610,0
558,4763,1732,1
559,4792,15985,0
560,15985,1710,0
561,4947,3534,1
562,4947,17284,1
563,17284,17285,1
564,17285,3833,1
565,4959,17286,1
566,17286,17287,1
567,17287,4460,1
568,4959,4599,1
569,4964,2946,1
570,4982,17288,0
571,17288,17289,0
572,17289,17290,0
573,17290,17291,0
574,17291,17292,0
575,17292,17293,0
576,17293,17294,0
577,17294,17295,0
578,17295,17296,0
579,17296,17297,0
580,17297,4867,0
581,4983,15986,1
582,15986,4867,1
583,5040,17298,1
584,17298,17299,1
585,17299,17300,1
586,17300,1181,1
587,3703,17301,1
588,17301,17302,1
589,17302,660,1
590,660,15987,1
591,15987,963,1
592,963,336,1
593,3025,15988,0
594,15988,5128,0
595,1187,15989,0
596,15989,6336,0
597,5122,4336,1
598,1531,3060,1
599,3060,4227,1
600,4560,3155,1
601,2376,17303,0
602,17303,17304,0
603,17304,1238,0
604,5077,4913,1
605,4913,15990,1
606,15990,2478,1
607,1024,17305,1
608,17305,17306,1
609,17306,2558,1
610,63,15457,1
611,15416,15991,1
612,15991,3013,1
613,4834,20,0
614,10835,15992,1
615,15992,3489,1
616,20,2040,1
617,2040,35,1
618,35,15993,1
619,15993,1611,1
620,1667,2558,1
621,3370,17307,1
622,17307,17308,1
623,17308,4914,1
624,4914,17309,1
625,17309,17310,1
626,17310,1921,1
627,5412,4639,1
628,998,5414,1
629,1637,474,0
630,474,3371,1
631,3371,15994,1
632,15994,54,1
633,1810,17311,1
634,17311,17312,1
635,17312,4699,1
636,10641,2113,1
637,2039,17313,0
638,17313,17314,0
639,17314,17315,0
640,17315,17316,0
641,17316,17317,0
642,17317,17318,0
643,17318,17319,0
644,17319,17320,0
645,17320,17321,0
646,17321,17322,0
647,17322,17323,0
648,17323,4807,0
649,5453,5186,1
650,476,15995,1
651,15995,845,1
652,845,4027,1
653,93,71,1
654,3151,2591,1
655,5475,17324,1
656,17324,17325,1
657,17325,17326,1
658,17326,17327,1
659,17327,17328,1
660,17328,17329,1
661,17329,1368,1
662,292,5485,1
663,4836,3396,1
664,3613,15996,1
665,15996,3846,1
666,4627,17330,1
667,17330,17331,1
668,17331,17332,1
669,17332,17333,1
670,17333,4637,1
671,4637,15997,1
672,15997,3963,1
673,2944,15998,1
674,15998,2909,1
675,5522,15999,0
676,15999,1727,0
677,2981,17334,0
678,17334,17335,0
679,17335,17336,0
680,17336,17337,0
681,17337,17338,0
682,17338,17339,0
683,17339,17340,0
684,17340,5522,0
685,5578,4661,1
686,1649,1091,1
687,199,16000,1
688,16000,69,1
689,69,16001,1
690,16001,379,1
691,379,113,1
692,5598,10663,1
693,1375,1107,1
694,5603,5604,1
695,5605,16002,0
696,16002,5607,0
697,5524,16003,1
698,16003,1944,1
699,1944,1945,1
700,1945,17341,1
701,17341,17342,1
702,17342,17343,1
703,17343,17344,1
704,17344,4370,1
705,4370,5227,1
706,4769,2622,0
707,2343,17345,1
708,17345,17346,1
709,17346,17347,1
710,17347,17348,1
711,17348,17349,1
712,17349,17350,1
713,17350,17351,1
714,17351,17352,1
715,17352,17353,1
716,17353,17354,1
717,17354,17355,1
718,17355,17356,1
719,17356,17357,1
720,17357,17358,1
721,17358,17359,1
722,17359,17360,1
723,17360,17361,1
724,17361,4230,1
725,4230,17362,1
726,17362,17363,1
727,17363,17364,1
728,17364,17365,1
729,17365,17366,1
730,17366,17367,1
731,17367,17368,1
732,17368,17369,1
733,17369,3796,1
734,408,16004,0
735,16004,4511,0
736,1535,17370,0
737,17370,17371,0
738,17371,17372,0
739,17372,408,0
740,2301,1153,1
741,1153,1494,1
742,4073,16005,1
743,16005,3842,1
744,3842,16006,1
745,16006,3339,1
746,4595,1638,1
747,742,5689,0
748,5690,4733,1
749,4659,5693,1
750,961,16007,1
751,16007,3667,1
752,185,1081,1
753,5240,17373,1
754,17373,17374,1
755,17374,17375,1
756,17375,5606,1
757,5606,5605,1
758,5607,17376,1
759,17376,17377,1
760,17377,17378,1
761,17378,17379,1
762,17379,17380,1
763,17380,17381,1
764,17381,2971,1
765,2971,16008,1
766,16008,3078,1
767,4243,16009,1
768,16009,923,1
769,5604,17382,1
770,17382,17383,1
771,17383,17384,1
772,17384,17385,1
773,17385,17386,1
774,17386,5752,1
775,4641,5516,0
776,5516,5517,1
777,1852,17387,1
778,17387,17388,1
779,17388,17389,1
780,17389,17390,1
781,17390,17391,1
782,17391,17392,1
783,17392,17393,1
784,17393,17394,1
785,17394,17395,1
786,17395,17396,1
787,17396,17397,1
788,17397,17398,1
789,17398,17399,1
790,17399,4517,1
791,4517,16010,1
792,16010,3567,1
793,9900,17400,1
794,17400,17401,1
795,17401,721,1
796,721,17402,0
797,17402,17403,0
798,17403,17404,0
799,17404,17405,0
800,17405,551,0
801,551,16011,0
802,16011,523,0
803,523,16012,1
804,16012,170,1
805,1781,5791,1
806,565,17406,0
807,17406,17407,0
808,17407,17408,0
809,17408,1271,0
810,5517,17409,0
811,17409,17410,0
812,17410,3709,0
813,3380,1312,1
814,227,16013,1
815,16013,169,1
816,5902,17411,0
817,17411,17412,0
818,17412,17413,0
819,17413,17414,0
820,17414,17415,0
821,17415,865,0
822,2888,5904,0
823,4401,17416,1
824,17416,17417,1
825,17417,3071,1
826,5632,17418,1
827,17418,17419,1
828,17419,5638,1
829,5638,746,1
830,746,16014,1
831,16014,723,1
832,723,17420,1
833,17420,17421,1
834,17421,5633,1
835,5633,16015,1
836,16015,5639,1
837,3081,16016,1
838,16016,1290,1
839,10657,4978,1
840,456,1596,0
841,2610,16017,1
842,16017,4303,1
843,4024,16018,1
844,16018,6003,1
845,319,3267,1
846,2764,3243,1
847,6088,2473,1
848,2473,3151,1
849,943,16019,1
850,16019,105,1
851,2095,2096,1
852,2047,16020,1
853,16020,1464,1
854,975,16021,0
855,16021,2886,0
856,4655,5734,1
857,5950,17422,1
858,17422,17423,1
859,17423,6117,1
860,5944,16022,1
861,16022,571,1
862,1651,1903,1
863,4721,17424,0
864,17424,17425,0
865,17425,3879,0
866,4763,17426,1
867,17426,17427,1
868,17427,17428,1
869,17428,17429,1
870,17429,17430,1
871,17430,17431,1
872,17431,3834,1
873,4239,16023,1
874,16023,1584,1
875,6164,2437,0
876,55,5947,1
877,6117,5945,1
878,5945,17432,1
879,17432,17433,1
880,17433,17434,1
881,17434,17435,1
882,17435,5205,1
883,5205,17436,1
884,17436,17437,1
885,17437,17438,1
886,17438,5944,1
887,5734,16024,0
888,16024,3604,0
889,3604,979,0
890,6179,17439,0
891,17439,17440,0
892,17440,17441,0
893,17441,17442,0
894,17442,17443,0
895,17443,17444,0
896,17444,1708,0
897,2371,6193,1
898,4023,17445,1
899,17445,17446,1
900,17446,17447,1
901,17447,17448,1
902,17448,17449,1
903,17449,17450,1
904,17450,17451,1
905,17451,3161,1
906,1930,976,1
907,2886,17452,1
908,17452,17453,1
909,17453,17454,1
910,17454,17455,1
911,17455,17456,1
912,17456,6107,1
913,6107,4353,1
914,4353,6106,1
915,5268,5721,1
916,5721,16025,1
917,16025,1915,1
918,1915,17457,1
919,17457,964,1
920,964,16026,1
921,16026,1860,1
922,2455,2504,1
923,2690,4139,1
924,3939,16027,1
925,16027,3753,1
926,3753,17458,1
927,17458,17459,1
928,17459,3034,1
929,3785,10512,1
930,967,169,1
931,292,16028,1
932,16028,1598,1
933,5495,17460,1
934,17460,10736,1
935,5850,6250,1
936,6250,967,1
937,6322,16029,0
938,16029,6321,0
939,6323,17461,1
940,17461,17462,1
941,17462,479,1
942,479,480,1
943,940,891,1
944,891,4559,1
945,10767,16030,0
946,16030,4401,0
947,2767,17463,1
948,17463,17464,1
949,17464,17465,1
950,17465,17466,1
951,17466,17467,1
952,17467,17468,1
953,17468,17469,1
954,17469,1642,1
955,1642,16031,1
956,16031,843,1
957,843,16032,1
958,16032,1641,1
959,1641,5470,1
960,201,744,1
961,2656,16033,1
962,16033,355,1
963,852,17470,1
964,17470,17471,1
965,17471,3139,1
966,3402,3332,0
967,6375,1507,1
968,4777,17472,1
969,17472,17473,1
970,17473,1687,1
971,9309,17474,0
972,17474,17475,0
973,17475,17476,0
974,17476,17477,0
975,17477,17478,0
976,17478,17479,0
977,17479,17480,0
978,17480,17481,0
979,17481,17482,0
980,17482,6400,0
981,6417,4134,1
982,1579,3288,1
983,4134,4634,1
984,6430,16034,1
985,16034,4560,1
986,2478,16035,0
987,16035,6439,0
988,1333,17483,1
989,17483,17484,1
990,17484,17485,1
991,17485,3980,1
992,6458,16036,1
993,16036,6457,1
994,1522,17486,1
995,17486,17487,1
996,17487,17488,1
997,17488,17489,1
998,17489,17490,1
999,17490,17491,1
1000,17491,17492,1
1001,17492,17493,1
1002,17493,17494,1
1003,17494,1711,1
1004,85,28,1
1005,6473,17495,0
1006,17495,17496,0
1007,17496,17497,0
1008,17497,2126,0
1009,2727,4520,1
1010,1772,16037,0
1011,16037,3664,0
1012,2060,16038,1
1013,16038,574,1
1014,6199,17498,1
1015,17498,17499,1
1016,17499,17500,1
1017,17500,17501,1
1018,17501,17502,1
1019,17502,17503,1
1020,17503,17504,1
1021,17504,17505,1
1022,17505,17506,1
1023,17506,17507,1
1024,17507,17508,1
1025,17508,17509,1
1026,17509,17510,1
1027,17510,1635,1
1028,6513,6512,1
1029,6476,16039,1
1030,16039,1340,1
1031,12161,6517,1
1032,3295,17511,1
1033,17511,17512,1
1034,17512,17513,1
1035,17513,17514,1
1036,17514,17515,1
1037,17515,1879,1
1038,1879,17516,1
1039,17516,17517,1
1040,17517,17518,1
1041,17518,17519,1
1042,17519,17520,1
1043,17520,17521,1
1044,17521,17522,1
1045,17522,2835,1
1046,6535,17523,1
1047,17523,17524,1
1048,17524,4189,1
1049,1355,16040,1
1050,16040,1830,1
1051,1122,16041,0
1052,16041,926,0
1053,926,1827,1
1054,1827,17525,1
1055,17525,17526,1
1056,17526,17527,1
1057,17527,17528,1
1058,17528,17529,1
1059,17529,6535,1
1060,61,16042,1
1061,16042,172,1
1062,2092,16043,1
1063,16043,3719,1
1064,6572,17530,1
1065,17530,17531,1
1066,17531,17532,1
1067,17532,4469,1
1068,2809,5218,1
1069,6585,17533,0
1070,17533,17534,0
1071,17534,17535,0
1072,17535,17536,0
1073,17536,17537,0
1074,17537,6586,0
1075,6591,16044,1
1076,16044,172,1
1077,2552,6591,1
1078,100,16045,1
1079,16045,2552,1
1080,2859,3805,1
1081,3805,17538,1
1082,17538,17539,1
1083,17539,3127,1
1084,6607,16046,0
1085,16046,3368,0
1086,4450,16047,0
1087,16047,1652,0
1088,415,16048,1
1089,16048,824,1
1090,3450,17540,1
1091,17540,17541,1
1092,17541,2872,1
1093,1271,17542,0
1094,17542,17543,0
1095,17543,17544,0
1096,17544,17545,0
1097,17545,17546,0
1098,17546,17547,0
1099,17547,17548,0
1100,17548,17549,0
1101,17549,17550,0
1102,17550,17551,0
1103,17551,17552,0
1104,17552,17553,0
1105,17553,6611,0
1106,6611,513,1
1107,2909,17554,1
1108,17554,17555,1
1109,17555,4853,1
1110,4853,5518,1
1111,909,10827,1
1112,4204,3501,1
1113,3501,17556,1
1114,17556,17557,1
1115,17557,17558,1
1116,17558,586,1
1117,5414,17559,1
1118,17559,17560,1
1119,17560,17561,1
1120,17561,17562,1
1121,17562,17563,1
1122,17563,17564,1
1123,17564,4699,1
1124,2263,16049,1
1125,16049,6620,1
1126,6620,16050,1
1127,16050,2908,1
1128,11695,16051,1
1129,16051,4921,1
1130,393,538,1
1131,2804,17565,1
1132,17565,17566,1
1133,17566,17567,1
1134,17567,17568,1
1135,17568,17569,1
1136,17569,3413,1
1137,4245,17570,0
1138,17570,17571,0
1139,17571,17572,0
1140,17572,17573,0
1141,17573,3895,0
1142,3077,17574,0
1143,17574,17575,0
1144,17575,1398,0
1145,946,16052,0
1146,16052,565,0
1147,6664,16053,1
1148,16053,1069,1
1149,2144,3379,1
1150,3391,17576,0
1151,17576,17577,0
1152,17577,17578,0
1153,17578,6660,0
1154,6660,795,1
1155,795,17579,1
1156,17579,17580,1
1157,17580,17581,1
1158,17581,3163,1
1159,4749,17582,1
1160,17582,17583,1
1161,17583,17584,1
1162,17584,17585,1
1163,17585,17586,1
1164,17586,17587,1
1165,17587,17588,1
1166,17588,17589,1
1167,17589,17590,1
1168,17590,2642,1
1169,1995,706,1
1170,4649,6726,1
1171,510,17591,1
1172,17591,17592,1
1173,17592,17593,1
1174,17593,17594,1
1175,17594,17595,1
1176,17595,1799,1
1177,2042,16054,1
1178,16054,3955,1
1179,392,6761,1
1180,6762,17596,0
1181,17596,17597,0
1182,17597,17598,0
1183,17598,17599,0
1184,17599,17600,0
1185,17600,17601,0
1186,17601,17602,0
1187,17602,2611,0
1188,3820,2889,1
1189,1615,17603,0
1190,17603,17604,0
1191,17604,17605,0
1192,17605,17606,0
1193,17606,17607,0
1194,17607,17608,0
1195,17608,2254,0
1196,6641,17609,0
1197,17609,17610,0
1198,17610,17611,0
1199,17611,17612,0
1200,17612,17613,0
1201,17613,17614,0
1202,17614,17615,0
1203,17615,166,0
1204,6782,16055,1
1205,16055,4625,1
1206,4625,17616,0
1207,17616,17617,0
1208,17617,17618,0
1209,17618,17619,0
1210,17619,17620,0
1211,17620,4676,0
1212,912,17621,0
1213,17621,17622,0
1214,17622,17623,0
1215,17623,17624,0
1216,17624,17625,0
1217,17625,17626,0
1218,17626,17627,0
1219,17627,2926,0
1220,3624,5455,1
1221,5455,5458,1
1222,5458,2058,0
1223,2058,16056,0
1224,16056,4838,0
1225,4838,16057,0
1226,16057,4737,0
1227,4737,1848,1
1228,1848,16058,1
1229,16058,258,1
1230,3183,17628,1
1231,17628,17629,1
1232,17629,3130,1
1233,6808,6807,1
1234,8319,16059,1
1235,16059,3867,1
1236,3867,16060,1
1237,16060,9082,1
1238,2563,17630,1
1239,17630,17631,1
1240,17631,17632,1
1241,17632,4753,1
1242,4505,2741,1
1243,4409,363,1
1244,1465,3349,1
1245,4024,17633,1
1246,17633,17634,1
1247,17634,17635,1
1248,17635,3349,1
1249,3094,17636,0
1250,17636,17637,0
1251,17637,17638,0
1252,17638,17639,0
1253,17639,349,0
1254,298,839,1
1255,4711,17640,1
1256,17640,17641,1
1257,17641,4239,1
1258,2018,16061,1
1259,16061,417,1
1260,5826,16062,1
1261,16062,5825,1
1262,812,17642,1
1263,17642,17643,1
1264,17643,17644,1
1265,17644,2174,1
1266,2174,16063,1
1267,16063,2173,1
1268,2321,6585,1
1269,3555,17645,0
1270,17645,17646,0
1271,17646,17647,0
1272,17647,4764,0
1273,3691,335,1
1274,658,3412,1
1275,3412,16064,0
1276,16064,6843,0
1277,6843,3691,0
1278,1675,1674,1
1279,554,1958,1
1280,6962,16065,1
1281,16065,1384,1
1282,725,6976,1
1283,4715,3744,0
1284,6642,16066,1
1285,16066,6229,1
1286,6229,16067,0
1287,16067,2765,0
1288,342,16068,1
1289,16068,1966,1
1290,1966,1676,1
1291,873,16069,0
1292,16069,3596,0
1293,6851,17648,0
1294,17648,17649,0
1295,17649,17650,0
1296,17650,2736,0
1297,2736,2697,1
1298,1241,17651,1
1299,17651,17652,1
1300,17652,1408,1
1301,1408,16070,1
1302,16070,740,1
1303,4477,16071,1
1304,16071,1396,1
1305,1871,17653,0
1306,17653,17654,0
1307,17654,17655,0
1308,17655,912,0
1309,6822,17656,1
1310,17656,17657,1
1311,17657,17658,1
1312,17658,1585,1
1313,2086,4762,1
1314,504,6834,1
1315,7047,3450,1
1316,1328,17659,1
1317,17659,17660,1
1318,17660,3991,1
1319,4019,17661,1
1320,17661,17662,1
1321,17662,4529,1
1322,4016,17663,1
1323,17663,17664,1
1324,17664,1128,1
1325,4323,17665,1
1326,17665,17666,1
1327,17666,3760,1
1328,3760,17667,1
1329,17667,17668,1
1330,17668,17669,1
1331,17669,4955,1
1332,6586,6893,1
1333,1001,173,1
1334,3905,17670,0
1335,17670,17671,0
1336,17671,17672,0
1337,17672,17673,0
1338,17673,17674,0
1339,17674,17675,0
1340,17675,3239,0
1341,1293,17676,1
1342,17676,17677,1
1343,17677,4538,1
1344,5770,16072,1
1345,16072,1112,1
1346,1112,2230,1
1347,2684,16073,1
1348,16073,3675,1
1349,3148,2012,1
1350,7111,7105,1
1351,7112,4146,1
1352,7113,7112,0
1353,2481,17678,0
1354,17678,17679,0
1355,17679,17680,0
1356,17680,17681,0
1357,17681,17682,0
1358,17682,17683,0
1359,17683,4062,0
1360,1705,17684,0
1361,17684,17685,0
1362,17685,17686,0
1363,17686,17687,0
1364,17687,17688,0
1365,17688,4453,0
1366,4771,16074,1
1367,16074,1472,1
1368,1473,17689,0
1369,17689,17690,0
1370,17690,4590,0
1371,7134,7135,1
1372,2373,16075,1
1373,16075,2372,1
1374,2372,16076,1
1375,16076,759,1
1376,7137,7136,1
